event_id,date,lat,lon,dep,mag
1161,2013-03-26T20:34:22.450,-16.585,-74.082,54.3,4.1
1162,2013-03-24T07:30:24.250,-13.464,-74.025,37.6,4.5
1163,2013-03-23T22:37:35.770,-15.894,-71.845,25.5,4.7
1164,2013-03-23T08:00:12.240,-16.104,-74.042,35,4.2
1165,2013-03-19T23:06:31.680,-13.138,-76.373,57.9,4.5
1166,2013-03-18T16:16:34.710,-16.512,-72.253,83.9,4.7
1167,2013-03-17T17:35:53.800,-9.004,-80.591,35,4.9
1168,2013-03-14T15:50:51.650,-15.924,-71.662,43,4.6
1169,2013-03-14T09:16:49.470,-12.073,-72.103,10,4.6
1170,2013-03-14T08:55:04.240,-11.894,-72.03,26.9,4.5
1171,2013-03-09T04:40:29.490,-10.396,-78.637,67,4.4
1172,2013-03-04T17:23:00.400,-8.307,-75.573,23.7,4.8
1173,2013-03-03T17:40:34.260,-16.74,-71.961,64.3,4
1174,2013-02-28T03:53:55.540,-16.432,-72.121,120.6,4.2
1175,2013-02-27T15:56:09.980,-3.51,-78.674,93.9,4.5
1176,2013-02-25T17:54:22.280,-15.699,-72.289,116.1,4.5
1177,2013-02-25T05:02:30.900,-18.238,-71.448,40.8,4.4
1178,2013-02-23T20:08:24.400,-16.006,-71.671,60.6,4.4
1179,2013-02-23T10:49:30.200,-16.07,-72.65,10,4.1
1180,2013-02-22T21:50:49.560,-15.826,-71.495,18.4,5.2
1181,2013-02-22T21:01:47.230,-15.748,-71.425,7.9,5.3
1182,2013-02-22T20:15:23.550,-15.696,-71.308,10,4.9
1183,2013-02-22T20:09:55.000,-14.49,-75.92,60,4.3
1184,2013-02-20T13:26:00.010,-15.235,-72.112,99.2,4.7
1185,2013-02-18T16:19:49.590,-15.717,-72.098,125.9,4.6
1186,2013-02-18T04:51:55.350,-3.54,-76.881,109.9,4.7
1187,2013-02-11T13:59:15.380,-10.302,-74.497,45,4.5
1188,2013-02-07T09:36:54.280,-6.644,-74.297,162.8,4.5
1189,2013-01-31T18:23:00.190,-15.659,-75.097,17.7,4.4
1190,2013-01-31T02:40:22.690,-16.05,-74.816,45.4,4.3
1191,2013-01-30T23:34:30.900,-16.152,-74.931,36.6,4.7
1192,2013-01-29T10:47:55.850,-15.652,-70.304,217.7,4.1
1193,2013-01-29T03:31:22.630,-15.403,-71.98,116.3,4.2
1194,2013-01-28T22:04:33.000,-16.15,-73.68,45,4.2
1195,2013-01-23T14:53:31.850,-17.87,-69.966,116.2,4.5
1196,2013-01-19T05:14:05.090,-13.632,-76.828,35,4.3
1197,2013-01-18T19:51:42.100,-12.959,-71.253,47.3,4.5
1198,2013-01-17T02:04:41.710,-15.302,-70.798,72.7,4.3
1199,2013-01-16T07:04:14.860,-5.822,-76.924,25.5,4.2
1200,2013-01-16T01:29:22.110,-15.864,-71.815,35,4.6
1201,2013-01-16T00:07:42.780,-15.098,-70.802,57.1,4.6
1202,2013-01-15T22:34:50.000,-5.74,-80.66,40,4.6
1203,2013-01-06T14:34:56.870,-17.622,-72.014,74.7,4.7
1204,2012-12-31T23:11:12.800,-17.828,-69.771,121.6,4.3
1205,2012-12-31T09:30:51.970,-7.078,-80.733,44.5,4
1206,2012-12-31T08:46:21.140,-11.155,-77.346,77.4,4.9
1207,2012-12-30T20:49:27.830,-12.861,-70.938,28.3,5.2
1208,2012-12-30T13:32:49.000,-10.75,-77.58,67,4.4
1209,2012-12-29T01:57:40.000,-11.37,-76.86,96,4.6
1210,2012-12-25T03:30:14.590,-8.777,-79.63,47.7,4
1211,2012-12-24T05:31:33.760,-17.949,-69.906,95.5,4.8
1212,2012-12-22T16:02:43.600,-6.077,-76.629,35,4.9
1213,2012-12-22T06:43:39.000,-12.56,-76.82,51,4.2
1214,2012-12-17T13:22:15.500,-8.255,-76.257,55.2,4.3
1215,2012-12-11T02:13:28.000,-17.814,-69.842,158,4.5
1216,2012-12-10T16:09:41.700,-15.544,-72.855,36.5,4.3
1217,2012-12-10T11:25:24.000,-11.86,-77.23,51,4.3
1218,2012-12-07T07:07:04.260,-16.42,-74.485,35,4
1219,2012-12-04T04:21:58.990,-8.896,-74.37,148.6,4.5
1220,2012-11-30T09:02:47.490,-15.215,-72.818,81,4.6
1221,2012-11-29T07:09:12.130,-6.588,-81.07,10,5.5
1222,2012-11-28T03:09:48.720,-4.522,-76.101,118.3,5.6
1223,2012-11-26T22:27:39.380,-17.628,-69.809,130.7,4
1224,2012-11-22T23:20:55.000,-15.78,-74.79,45,4.2
1225,2012-11-22T21:12:09.000,-14.63,-76.08,40,4.2
1226,2012-11-19T16:34:26.370,-17.844,-70.42,57.4,4.6
1227,2012-11-16T06:13:44.000,-17.736,-69.614,154.3,4.1
1228,2012-11-16T06:05:40.430,-7.974,-74.359,145.6,4.3
1229,2012-11-16T00:21:57.970,-13.288,-76.529,43,4.7
1230,2012-11-12T14:08:33.540,-5.243,-76.447,35,4.6
1231,2012-11-10T14:57:50.740,-8.866,-75.071,129,6
1232,2012-11-09T12:19:07.220,-8.598,-74.315,152.2,4.6
1233,2012-11-04T20:29:38.000,-13.58,-76.02,85,4
1234,2012-11-04T09:59:53.550,-9.669,-74.564,131.3,4.1
1235,2012-11-04T06:37:38.260,-15.874,-71.878,137.7,5.4
1236,2012-11-04T01:52:12.410,-12.03,-75.69,102.2,4.9
1237,2012-11-03T13:56:19.850,-15.507,-71.576,113.8,4.9
1238,2012-11-03T09:47:02.380,-16.529,-71.813,118.3,4.3
1239,2012-11-01T01:37:30.170,-12.28,-76.433,52,4.6
1240,2012-10-25T20:49:35.760,-5.919,-76.074,24.5,5.4
1241,2012-10-19T15:42:47.000,-7.48,-80.2,30,4.1
1242,2012-10-17T02:25:58.960,-13.556,-70.255,46.7,4.7
1243,2012-10-11T00:17:36.130,-15.523,-75.074,28.6,4.3
1244,2012-10-09T02:32:28.990,-13.8,-75.935,39.4,4.2
1245,2012-10-05T17:56:01.630,-15.591,-70.75,184.2,4.5
1246,2012-10-03T22:48:56.460,-14.294,-76.052,24.4,4.9
1247,2012-10-01T22:51:21.370,-8.921,-75.525,51.7,4.4
1248,2012-09-28T04:39:01.000,-11.83,-76.48,100,4.4
1249,2012-09-25T17:49:08.480,-8.993,-75.982,128.1,4.7
1250,2012-09-24T23:25:09.000,-16.72,-73.18,48,4.3
1251,2012-09-23T08:47:18.180,-13.072,-76.628,18.7,4.1
1252,2012-09-23T00:40:08.580,-8.274,-74.198,126.5,4.3
1253,2012-09-22T08:36:20.290,-17.443,-71.081,46.4,4.2
1254,2012-09-20T06:08:06.560,-13.906,-72.583,87.1,4.9
1255,2012-09-15T05:14:24.070,-3.921,-80.351,35,4.3
1256,2012-09-06T23:05:19.840,-16.444,-73.561,35,4.4
1257,2012-09-06T21:04:21.650,-16.046,-73.403,49.4,4.8
1258,2012-09-05T00:59:40.300,-11.076,-73.295,23.1,4.2
1259,2012-09-02T10:11:48.470,-16.197,-70.227,152.2,4.4
1260,2012-09-01T14:40:13.160,-8.277,-79.763,74.5,4.3
1261,2012-09-01T07:00:16.170,-3.4,-80.62,64.5,4.3
1262,2012-08-30T03:01:25.250,-8.626,-74.871,136.8,4.8
1263,2012-08-21T04:34:22.050,-4.95,-77.205,27,4.5
1264,2012-08-13T05:32:47.660,-5.697,-76.895,120.1,4.9
1265,2012-08-11T09:35:47.000,-11.45,-77.7,69,4.5
1266,2012-08-09T16:14:43.990,-6.254,-80.653,49.5,4.4
1267,2012-08-08T19:07:11.890,-6.514,-75.99,35,4.1
1268,2012-08-08T08:35:15.710,-9.614,-75.548,111.7,4.5
1269,2012-08-07T21:43:51.530,-17.987,-69.701,89.8,4.4
1270,2012-08-07T10:31:03.380,-13.433,-76.785,30.5,4.7
1271,2012-08-07T02:02:50.000,-9.074,-76.178,120,4.8
1272,2012-08-06T07:23:39.200,-13.769,-76.579,35,4
1273,2012-08-03T18:03:16.560,-16.174,-72.651,79.3,4.6
1274,2012-08-02T09:38:30.850,-8.414,-74.259,144.6,6.1
1275,2012-07-31T22:34:42.680,-14.387,-76.042,35,4.5
1276,2012-07-31T01:07:35.920,-6.697,-75.482,21.6,4.6
1277,2012-07-29T17:35:49.000,-12.02,-77.2,58,4.5
1278,2012-07-20T12:15:06.000,-9.96,-75.38,20,4
1279,2012-07-18T04:06:54.000,-8.04,-74.62,163,4.5
1280,2012-07-16T18:30:41.380,-14.559,-76.061,10,4.3
1281,2012-07-16T03:33:43.760,-13.409,-72.591,44.7,4.4
1282,2012-07-15T20:05:06.030,-13.58,-73.796,78.8,5
1283,2012-07-13T21:26:13.210,-15.232,-73.172,88.8,5.1
1284,2012-07-13T10:17:55.510,-8.552,-74.289,146.8,4.3
1285,2012-07-13T00:57:57.240,-17.6,-69.648,122.4,4.6
1286,2012-07-12T08:11:49.260,-15.204,-75.307,35,4.3
1287,2012-07-11T21:41:53.190,-15.273,-75.27,35.4,4.9
1288,2012-07-11T20:52:37.030,-15.276,-75.288,14.3,5.4
1289,2012-07-11T18:02:51.080,-17.751,-71.834,86.7,4.1
1290,2012-07-09T10:02:58.080,-10.383,-78.501,49.3,4.1
1291,2012-07-06T22:59:45.000,-11.86,-76.37,24,4
1292,2012-07-06T18:59:07.470,-11.698,-76.497,10,4
1293,2012-07-05T23:36:48.770,-15.102,-73.017,95.3,4.6
1294,2012-07-03T13:47:03.190,-4.035,-76.15,115.4,5.1
1295,2012-07-02T23:31:37.910,-14.423,-75.598,39.7,5.7
1296,2012-06-27T12:41:07.000,-13.04,-76.2,96,4.4
1297,2012-06-26T21:17:14.000,-13.51,-76.21,48,4.3
1298,2012-06-21T22:17:11.030,-11.554,-76.665,92.1,4.6
1299,2012-06-18T07:43:25.850,-8.303,-74.131,161.7,4.1
1300,2012-06-17T18:49:15.880,-9.243,-75.477,10.6,4.3
1301,2012-06-16T20:35:14.440,-3.479,-77.555,33.1,4.5
1302,2012-06-16T10:36:48.000,-14,-76.14,56,4.2
1303,2012-06-12T07:23:38.060,-14.234,-72.728,72.4,4.3
1304,2012-06-11T23:37:37.150,-17.824,-69.78,94.4,4.9
1305,2012-06-08T12:54:20.000,-12.653,-77.172,43,4.6
1306,2012-06-07T16:03:18.900,-15.877,-72.413,110,6.1
1307,2012-06-04T21:37:32.000,-15.1,-75.54,40,4.4
1308,2012-05-31T06:35:54.000,-11.37,-77.53,46,4.1
1309,2012-05-31T04:57:24.590,-8.53,-74.166,161.6,4.6
1310,2012-05-30T21:59:02.380,-10.216,-74.516,19.2,4.8
1311,2012-05-27T10:10:32.630,-10.437,-75.445,40.6,4.6
1312,2012-05-27T05:21:34.350,-13.644,-76.253,52.3,4.7
1313,2012-05-23T23:01:53.000,-11.35,-77.74,73,4
1314,2012-05-23T14:36:43.970,-15.596,-74.386,43.3,4.6
1315,2012-05-23T01:04:36.000,-16.98,-71.07,110,4.9
1316,2012-05-17T03:45:27.000,-12.095,-76.526,100,4.4
1317,2012-05-16T01:54:09.300,-16.513,-72.794,63,4.3
1318,2012-05-15T21:20:32.000,-18.18,-70.33,98,4.2
1319,2012-05-15T01:50:42.940,-8.668,-79.759,50.2,4.9
1320,2012-05-15T00:45:49.000,-13.24,-76.44,60,4
1321,2012-05-11T06:54:03.000,-8.84,-79.33,60,4.3
1322,2012-05-10T02:33:08.980,-10.312,-74.848,49.7,4.5
1323,2012-05-09T22:47:11.000,-11.14,-74.58,75,4.1
1324,2012-05-06T12:40:59.050,-13.82,-75.801,54.4,5.6
1325,2012-05-06T00:10:18.230,-10.677,-78.23,73.8,4.4
1326,2012-05-02T21:57:11.000,-17.67,-71.43,65,4
1327,2012-04-29T05:07:48.000,-10.75,-76.21,10,4.3
1328,2012-04-29T03:10:23.420,-11.62,-73.281,37.1,4
1329,2012-04-25T16:19:36.800,-16.275,-71.566,100.8,4.6
1330,2012-04-25T09:37:10.100,-8.089,-74.407,144.7,4.1
1331,2012-04-24T08:09:24.670,-8.928,-79.392,58.1,4.7
1332,2012-04-24T02:42:08.050,-15.212,-75.49,29,4.5
1333,2012-04-22T23:45:58.480,-10.322,-75.966,129.1,4.6
1334,2012-04-21T11:36:05.370,-14.82,-71.481,111.2,5.4
1335,2012-04-19T23:02:45.300,-14.949,-71.721,110.2,4.9
1336,2012-04-17T21:28:19.000,-15.88,-74.69,60,4.2
1337,2012-04-17T12:26:34.160,-15.19,-74.341,72.4,4.4
1338,2012-04-14T07:01:16.000,-8.23,-79.11,71,4.6
1339,2012-04-07T23:54:42.590,-3.834,-81.215,42.3,4.2
1340,2012-04-03T09:17:21.430,-5.275,-76.57,35.8,4.4
1341,2012-04-03T03:08:08.020,-5.18,-80.583,63.9,5.4
1342,2012-03-29T22:27:38.610,-5.186,-80.789,57.4,4.2
1343,2012-03-25T23:01:01.200,-12.693,-77.731,24.5,4.6
1344,2012-03-25T22:00:06.510,-7.78,-75.856,52.2,4.7
1345,2012-03-24T14:39:25.720,-15.543,-70.654,163.6,4.6
1346,2012-03-24T11:46:23.000,-18.05,-69.741,165.4,4.5
1347,2012-03-24T06:52:12.970,-6.299,-79.905,82.5,4
1348,2012-03-19T23:21:33.950,-11.069,-77.944,59.5,4.8
1349,2012-03-19T19:59:08.530,-5.839,-80.6,74.3,4.8
1350,2012-03-15T13:21:30.000,-13.4,-76.23,64,4.4
1351,2012-03-14T10:52:37.580,-10.211,-75.988,118.1,4.6
1352,2012-03-13T21:30:57.970,-15.811,-70.469,177.6,4.7
1353,2012-03-12T06:34:58.510,-14.313,-75.567,61.4,4.8
1354,2012-03-11T08:20:36.000,-12.537,-77.132,52,4.2
1355,2012-03-10T04:21:53.810,-16.486,-73.726,94.2,4.2
1356,2012-03-09T02:03:32.300,-8.536,-80.292,37,4.8
1357,2012-02-24T17:40:55.920,-3.833,-81.049,41.8,4.8
1358,2012-02-24T06:50:09.000,-15.655,-72.757,116.4,4.7
1359,2012-02-14T04:42:20.000,-12.411,-76.938,42.4,4.8
1360,2012-02-14T02:15:38.000,-18.182,-69.682,120.4,4.8
1361,2012-02-12T09:28:16.350,-15.64,-74.157,65.5,5
1362,2012-02-11T04:44:24.470,-6.361,-76.491,16.7,4.7
1363,2012-02-11T04:27:18.550,-13.264,-76.714,57.7,4.1
1364,2012-02-07T14:53:15.500,-16.644,-72.657,64.9,4.4
1365,2012-02-07T02:18:25.730,-3.608,-77.343,41.7,4.7
1366,2012-02-05T20:58:46.840,-15.62,-70.664,175.7,4.7
1367,2012-02-03T13:47:52.000,-16.4,-72.67,86,4.4
1368,2012-02-03T05:02:44.180,-9.973,-78.883,65.2,4.6
1369,2012-02-02T04:50:48.420,-16.186,-73.526,72.2,4.9
1370,2012-02-01T04:49:46.210,-8.596,-79.96,46,4.8
1371,2012-01-30T05:11:00.950,-14.168,-75.635,43,6.4
1372,2012-01-17T11:53:22.980,-8.725,-74.325,151.1,4.5
1373,2012-01-13T05:13:20.950,-14.572,-76.035,41.5,4.7
1374,2012-01-11T18:58:34.240,-14.893,-72.67,77.6,4.9
1375,2012-01-08T07:35:41.090,-8.097,-74.296,156.4,4.5
1376,2011-12-30T09:22:16.190,-14.419,-75.476,49.2,5
1377,2011-12-29T13:45:41.000,-12.63,-76.82,71,4.4
1378,2011-12-29T03:32:44.150,-15.505,-70.369,168.8,4.6
1379,2011-12-26T20:29:40.000,-12.89,-76.98,41,4.3
1380,2011-12-19T05:37:58.540,-12.199,-77.093,53.2,4.7
1381,2011-12-12T14:38:23.750,-13.334,-77.09,10,4.2
1382,2011-12-08T10:04:52.700,-5.13,-77.942,47.4,4.4
1383,2011-12-05T23:07:45.000,-15.71,-74.58,81,4.6
1384,2011-12-03T05:08:33.880,-6.365,-81.225,35.4,4.5
1385,2011-11-30T03:23:02.170,-14.434,-73.36,74.9,5.1
1386,2011-11-30T02:01:58.140,-4.424,-77.111,38.1,4.6
1387,2011-11-27T19:56:39.240,-14.333,-75.919,35,5.2
1388,2011-11-26T06:59:58.300,-10.708,-78.192,51,5.1
1389,2011-11-24T04:36:26.380,-14.279,-76.02,40.5,4.5
1390,2011-11-22T23:02:11.580,-14.056,-72.583,71.2,4.9
1391,2011-11-22T20:58:05.260,-8.208,-74.134,157.8,4.6
1392,2011-11-22T05:24:17.880,-4.614,-80.626,75.6,4.4
1393,2011-11-22T02:18:06.520,-16.541,-71.904,97.3,5
1394,2011-11-21T18:10:50.190,-8.519,-80.171,52.9,4.5
1395,2011-11-16T14:02:13.880,-13.696,-76.252,48.2,4.6
1396,2011-11-14T06:24:29.960,-5.96,-81.851,20.5,4.5
1397,2011-11-09T18:22:56.440,-4.59,-77.475,24.4,4.9
1398,2011-11-07T10:36:38.680,-13.871,-76.939,33.5,4.7
1399,2011-11-07T04:14:04.240,-16.438,-71.048,99.1,4.4
1400,2011-11-06T15:21:51.530,-15.611,-71.576,141.5,4.4
1401,2011-11-06T15:21:23.480,-15.945,-71.785,125.7,4.1
1402,2011-11-04T02:46:57.430,-17.532,-69.727,159.1,4.1
1403,2011-11-02T02:06:23.410,-14.424,-76.234,33.8,4.8
1404,2011-11-01T17:30:15.640,-14.714,-76.328,1.5,4.5
1405,2011-10-31T20:35:09.380,-14.693,-76.225,9.8,4.7
1406,2011-10-30T15:25:00.890,-14.515,-76.164,15.9,4.1
1407,2011-10-30T10:58:01.620,-14.354,-75.854,46.5,4.7
1408,2011-10-30T06:02:47.000,-14.41,-76.32,45,4.3
1409,2011-10-30T02:10:47.660,-9.389,-75.362,32.1,4.9
1410,2011-10-30T00:50:06.370,-14.429,-76.436,28.5,4.1
1411,2011-10-29T22:07:45.450,-14.683,-76.262,35,4.1
1412,2011-10-29T17:14:29.330,-14.55,-76.376,10,4.5
1413,2011-10-29T08:31:05.640,-14.717,-75.948,18.4,4.8
1414,2011-10-29T05:33:45.920,-14.522,-76.178,25.7,4.8
1415,2011-10-29T05:26:03.480,-14.526,-76.066,26.9,4.8
1416,2011-10-29T04:23:37.880,-14.688,-75.949,26.5,4.7
1417,2011-10-29T01:45:30.460,-14.662,-76.036,35,4.1
1418,2011-10-29T01:37:49.550,-14.717,-75.83,37.5,4.5
1419,2011-10-29T00:48:58.380,-14.38,-75.973,37.7,4.8
1420,2011-10-28T23:46:01.720,-14.512,-75.844,10,5.6
1421,2011-10-28T22:00:04.950,-14.67,-76.014,25.9,5
1422,2011-10-28T21:51:57.950,-14.527,-76.108,17.3,4.9
1423,2011-10-28T20:26:48.370,-14.429,-76.095,15,4.8
1424,2011-10-28T19:10:33.360,-14.483,-76.114,8.2,5
1425,2011-10-28T19:01:02.330,-14.379,-75.998,22.3,5.6
1426,2011-10-28T18:54:34.040,-14.438,-75.966,24,6.9
1427,2011-10-20T14:56:41.000,-13.65,-75.65,75,4.1
1428,2011-10-17T15:22:40.660,-5.487,-77.327,20.7,4.7
1429,2011-10-15T03:17:56.750,-15.927,-73.256,86.2,4.6
1430,2011-10-14T21:09:09.840,-4.371,-76.923,111,4.4
1431,2011-10-13T15:06:15.970,-6.609,-75.551,12.3,5.1
1432,2011-10-11T23:26:01.740,-15.311,-74.567,42.4,4.4
1433,2011-10-11T11:36:47.460,-11.154,-73.791,37.4,4.7
1434,2011-10-08T12:29:25.910,-15.493,-70.574,166.8,4.6
1435,2011-10-05T12:04:31.000,-17.18,-71.25,84,4.2
1436,2011-10-05T09:16:07.000,-14.62,-76.2,33,4.4
1437,2011-09-25T19:59:07.000,-16.29,-75.32,36,4.5
1438,2011-09-25T00:35:08.670,-5.962,-81.772,35.1,5.1
1439,2011-09-25T00:13:04.430,-16.183,-71.958,121.7,4.2
1440,2011-09-23T10:15:09.540,-11.88,-75.923,90.3,4.5
1441,2011-09-23T05:21:38.700,-17.286,-70.532,114.5,4.5
1442,2011-09-17T16:09:16.040,-7.758,-74.573,144.3,4.5
1443,2011-09-16T21:50:07.000,-11.62,-77.76,64,4
1444,2011-09-14T17:06:09.910,-3.753,-80.915,55.5,4.3
1445,2011-09-12T04:32:30.310,-13.897,-75.967,51.9,4.7
1446,2011-09-11T12:40:50.130,-13.354,-77.183,27.2,4.8
1447,2011-09-02T03:46:09.310,-3.528,-79.649,85.9,4.9
1448,2011-08-31T16:33:53.130,-15.835,-71.744,122.4,4.5
1449,2011-08-31T01:36:20.000,-16.21,-73.79,45,3.8
1450,2011-08-31T00:53:19.000,-17.903,-69.619,136.6,4.7
1451,2011-08-29T16:37:05.700,-8.583,-74.087,164.6,4.2
1452,2011-08-24T18:16:51.670,-7.768,-74.528,140.8,5.4
1453,2011-08-24T17:46:11.650,-7.641,-74.525,147,7
1454,2011-08-23T00:46:56.000,-17.891,-71.919,23.9,4.3
1455,2011-08-21T07:37:37.000,-10.27,-78.84,52,4.3
1456,2011-08-12T09:12:00.070,-15.789,-71.936,10,4.7
1457,2011-07-31T00:42:11.000,-13.3,-76.8,54,4
1458,2011-07-27T21:25:32.570,-8.362,-80.017,53.7,4.9
1459,2011-07-25T18:25:10.270,-5.348,-76.608,110.3,5.2
1460,2011-07-24T15:49:07.620,-14.797,-74.31,96.6,5
1461,2011-07-22T23:54:32.000,-9.58,-79.45,50,4.2
1462,2011-07-21T22:16:45.010,-8.155,-74.395,154.6,4.4
1463,2011-07-18T17:44:00.240,-7.312,-75.804,54.7,4.7
1464,2011-07-14T23:28:02.590,-3.634,-77.374,35.5,4
1465,2011-07-13T08:23:27.130,-15.607,-71.651,112,4.5
1466,2011-07-10T11:49:08.180,-15.79,-72.756,96.8,4.4
1467,2011-07-07T23:40:28.830,-17.421,-70.516,139.3,4
1468,2011-07-02T00:03:40.180,-14.428,-75.818,36.7,4.8
1469,2011-06-30T13:59:05.000,-13.47,-76.3,77,4.1
1470,2011-06-29T10:41:34.260,-6.295,-76.99,53,4.7
1471,2011-06-27T21:05:29.790,-6.493,-80.71,50,4.7
1472,2011-06-22T07:52:11.810,-11.267,-73.395,14.7,4.5
1473,2011-06-19T00:20:03.800,-5.963,-80.976,10,5.5
1474,2011-06-18T22:11:23.330,-5.825,-80.691,69.7,4.8
1475,2011-06-18T00:50:21.000,-15.66,-74.44,68,4
1476,2011-06-15T14:16:49.510,-15.114,-72.051,92.5,4.4
1477,2011-06-14T16:25:06.260,-9.718,-74.588,131.6,4.3
1478,2011-06-14T08:38:19.480,-10.281,-70.973,539.7,4.2
1479,2011-06-12T20:32:21.000,-8.68,-75.23,140,4.8
1480,2011-06-11T22:15:59.000,-8.86,-75.99,24,4.2
1481,2011-06-08T10:53:03.420,-16.351,-69.822,183.1,4.4
1482,2011-06-04T13:37:42.000,-7.74,-74.63,141,5
1483,2011-06-03T14:51:35.000,-15.93,-73.98,70,4
1484,2011-05-27T22:07:48.000,-14.59,-76.61,28,4.1
1485,2011-05-25T01:33:59.180,-6.639,-75.674,28.1,4.2
1486,2011-05-21T01:34:31.640,-3.625,-80.318,48.8,4.3
1487,2011-05-14T17:22:40.130,-13.308,-71.617,35,4.2
1488,2011-05-07T10:33:45.200,-15.097,-74.233,59.7,4.9
1489,2011-05-02T15:30:38.740,-16.429,-74.647,16.2,4.1
1490,2011-04-30T15:49:40.000,-6.92,-77.1,45,4.5
1491,2011-04-27T22:19:56.000,-18.303,-71.685,34.4,4.8
1492,2011-04-26T16:07:10.390,-14.964,-72.63,126.6,4.5
1493,2011-04-25T04:31:00.490,-11.984,-72.176,23.8,4.8
1494,2011-04-25T00:25:05.000,-13.73,-76.38,48,4
1495,2011-04-24T14:51:33.440,-13.67,-76.146,47.5,4.2
1496,2011-04-21T16:11:09.000,-15.93,-74.76,35,4.2
1497,2011-04-20T22:27:59.980,-3.877,-79.473,103.3,4.7
1498,2011-04-17T09:57:31.390,-16.525,-72.619,120,4.3
1499,2011-04-16T17:01:39.000,-15.89,-72.82,44,4.2
1500,2011-04-12T09:30:08.530,-16.434,-73.556,44.6,4.4
1501,2011-03-29T09:26:55.660,-6.237,-74.979,35,4.5
1502,2011-03-27T13:26:36.840,-8.7,-74.619,132.2,4.8
1503,2011-03-25T00:25:47.940,-13.352,-77.129,29.3,4.2
1504,2011-03-23T10:55:09.800,-14.065,-75.413,57.6,4.7
1505,2011-03-21T06:48:26.620,-14.549,-76.715,10,4.4
1506,2011-03-20T01:55:58.230,-14.204,-76.565,35,4.1
1507,2011-03-19T23:52:47.670,-14.048,-76.393,44.1,4.2
1508,2011-03-17T15:46:33.000,-10.513,-78.125,93.4,4.3
